time;lv Rx;lv Ry;lv Rz;lv Vx;lv Vy;lv Vz;sc Rx;sc Ry;sc Rz;sc Vx;sc Vy;sc Vz;rel dist;rel vel;stiff force
4.2;5723458.906480602;-928109.1317067355;3316880.868592404;-3467.332857886716;2130.1063969541015;6579.327778253008;5723458.030567869;-928108.5898957901;3316882.5509571014;-3467.535978247237;2130.23204057623;6579.717911410703;1.9725955471514585;0.457436423312672;0.0
4.21;5723424.232769326;-928087.8305807086;3316946.661648402;-3467.409397295065;2130.118808386589;6579.283421267086;5723423.354825389;-928087.287513327;3316948.3479144312;-3467.612517643528;2130.2444520014096;6579.673554402448;1.9771699117828108;0.45743639690358556;0.0
4.22;5723389.558292658;-928066.5293305687;3317012.454260826;-3467.4859362396805;2130.13121953421;6579.239063401341;5723388.678317517;-928065.9850067509;3317014.1444281866;-3467.6890565760573;2130.256863141706;6579.629196514319;1.98174427560347;0.45743637043482077;0.0
4.23;5723354.883050603;-928045.2279563189;3317078.246429667;-3467.562474720552;2130.143630396963;6579.194704655778;5723354.0010442585;-928044.6823760651;3317079.9404983586;-3467.7655950448134;2130.269273997117;6579.584837746321;1.986318639360178;0.4574363439039228;0.0
4.24;5723320.207043165;-928023.9264579618;3317144.0381549164;-3467.639012737669;2130.1560409748463;6579.150345030404;5723319.323005618;-928023.379621272;3317145.736124939;-3467.8421330497868;2130.281684567642;6579.54047809846;1.990893002719738;0.45743631731191997;0.0
4.25;5723285.530270349;-928002.6248355003;3317209.829436565;-3467.715550291022;2130.1684512678585;6579.105984525225;5723284.644201599;-928002.0767423746;3317211.5313079176;-3467.918670590967;2130.2940948532782;6579.496117570743;1.9954673652366293;0.4574362906594602;0.0
4.26;5723250.852732161;-927981.3230889373;3317275.620274604;-3467.7920873805992;2130.1808612759974;6579.0616231402455;5723249.9646322075;-927980.7737393759;3317277.3260472873;-3467.995207668343;2130.3065048540243;6579.451756163175;2.000041728532238;0.4574362639454438;0.0
4.2700000000000005;5723216.174428604;-927960.0212182758;3317341.4106690246;-3467.8686240063917;2130.1932709992616;6579.017260875472;5723215.284297448;-927959.4706122784;3317343.120343038;-3468.071744281905;2130.3189145698784;6579.407393875762;2.0046160906519814;0.4574362371710954;0.0
4.28;5723181.4953596825;-927938.7192235183;3317407.200619818;-3467.945160168388;2130.20568043765;6578.972897730912;5723180.603197323;-927938.1673610854;3317408.914195162;-3468.148280431643;2130.3313240008397;6579.3630307085095;2.009190453486491;0.45743621033384096;0.0
4.29;5723146.815525401;-927917.4171046679;3317472.9901269763;-3468.0216958665787;2130.2180895911597;6578.92853370657;5723145.921331841;-927916.8639857995;3317474.7076036492;-3468.224816117546;2130.3437331469054;6579.318666661425;2.013764814699614;0.4574361834364565;0.0
4.3;5723112.134925767;-927896.1148617275;3317538.7791904896;-3468.0982311009534;2130.23049845979;6578.884168802452;5723111.238701003;-927895.5604864234;3317540.500568492;-3468.3013513396045;2130.3561420080746;6579.274301734513;2.018339176771804;0.4574361564780891;0.0
4.3100000000000005;5723077.453560781;-927874.8124946996;3317604.567810349;-3468.174765871501;2130.2429070435387;6578.839803018565;5723076.555304815;-927874.2568629602;3317606.293089681;-3468.3778860978073;2130.3685505843455;6579.22993592778;2.0229135379529515;0.4574361294581652;0.0
4.32;5723042.7714304505;-927853.5100035875;3317670.355986547;-3468.251300178212;2130.2553153424046;6578.795436354914;5723041.871143282;-927852.9531154127;3317672.0851672078;-3468.454420392144;2130.380958875716;6579.185569241234;2.027487899118521;0.4574361023777843;0.0
4.33;5723008.088534779;-927832.2073883938;3317736.1437190734;-3468.327834021076;2130.267723356386;6578.751068811506;5723007.186216408;-927831.6492437837;3317737.876801063;-3468.5309542226055;2130.3933668821846;6579.141201674877;2.0320622603160654;0.45743607523527313;0.0
4.34;5722973.404873772;-927810.9046491213;3317801.9310079203;-3468.404367400082;2130.2801310854807;6578.706700388346;5722972.5005242;-927810.345248076;3317803.667991238;-3468.60748758918;2130.40577460375;6579.0968332287175;2.0366366206389666;0.4574360480317791;0.0
4.3500000000000005;5722938.720447432;-927789.6017857731;3317867.7178530786;-3468.48090031522;2130.292538529687;6578.66233108544;5722937.814066659;-927789.0411282926;3317869.4587377245;-3468.684020491858;2130.4181820404106;6579.052463902762;2.041210980564719;0.4574360207675042;0.0
4.36;5722904.0352557665;-927768.2987983517;3317933.504254539;-3468.5574327664804;2130.3049456890044;6578.617960902794;5722903.1268437905;-927767.7368844361;3317935.2490405133;-3468.7605529306293;2130.430589192164;6579.008093697015;2.0457853412691893;0.45743599344277236;0.0
4.37;5722869.349298779;-927746.9956868602;3317999.2902122936;-3468.6339647538516;2130.3173525634297;6578.5735898404155;5722868.4388556015;-927746.4325165097;3318001.0388995954;-3468.837084905483;2130.4429960590087;6578.963722611483;2.0503597007338428;0.45743596605513454;0.0
4.38;5722834.662576473;-927725.6924513014;3318065.075726333;-3468.710496277324;2130.329759152962;6578.529217898308;5722833.750102094;-927725.1280245159;3318066.828314963;-3468.9136164164092;2130.4554026409437;6578.9193506461725;2.054934060595644;0.4574359386080652;0.0
4.39;5722799.975088855;-927704.3890916781;3318130.8607966485;-3468.7870273368876;2130.3421654576;6578.484845076479;5722799.060583275;-927703.8234084578;3318132.6172866058;-3468.9901474633975;2130.4678089379668;6578.874977801088;2.059508420028322;0.4574359110985387;0.0
4.4;5722765.286835928;-927683.0856079932;3318196.6454232316;-3468.8635579325314;2130.3545714773413;6578.440471374935;5722764.3702991465;-927682.5186683381;3318198.405814516;-3469.0666780464376;2130.480214950076;6578.830604076237;2.0640827790638516;0.45743588352810644;0.0
4.41;5722730.597817698;-927661.7820002495;3318262.429606073;-3468.9400880642456;2130.3669772121843;6578.396096793681;5722729.679249715;-927661.2138041597;3318264.1938986843;-3469.143208165519;2130.49262067727;6578.786229471626;2.068657137653861;0.45743585589746705;0.0
4.42;5722695.908034168;-927640.4782684499;3318328.2133451644;-3469.0166177320193;2130.3793826621277;6578.351721332723;5722694.987434985;-927639.9088159255;3318329.9815391023;-3469.2197378206315;2130.505026119548;6578.741853987259;2.0732314958147464;0.4574358282046973;0.0
4.43;5722661.217485345;-927619.1744125972;3318393.996640497;-3469.093146935843;2130.3917878271695;6578.307344992068;5722660.29485496;-927618.6037036383;3318395.768735761;-3469.2962670117645;2130.517431276907;6578.697477623144;2.077805853960054;0.4574358004513936;0.0
4.44;5722626.526171232;-927597.8704326942;3318459.7794920616;-3469.1696756757055;2130.404192707308;6578.2629677717205;5722625.6015096465;-927597.298467301;3318461.5554886516;-3469.372795738908;2130.5298361493456;6578.653100379284;2.08238021165984;0.4574357726357576;0.0
4.45;5722591.834091833;-927576.5663287439;3318525.561899849;-3469.2462039515967;2130.416597302542;6578.218589671687;5722590.907399047;-927575.9931069162;3318527.341797766;-3469.4493240020515;2130.5422407368624;6578.608722255689;2.08695456978875;0.4574357447601935;0.0
4.46;5722557.141247154;-927555.2621007492;3318591.343863852;-3469.322731763507;2130.42900161287;6578.174210691975;5722556.212523168;-927554.6876224871;3318593.127663094;-3469.5258518011847;2130.554645039456;6578.564343252362;2.0915289270913884;0.45743571682254397;0.0
4.47;5722522.447637199;-927533.9577487126;3318657.12538406;-3469.399259111425;2130.441405638289;6578.129830832588;5722521.516882013;-927533.3820140164;3318658.9130846276;-3469.6023791362973;2130.5670490571238;6578.51996336931;2.0961032839329277;0.4574356888241136;0.0
4.48;5722487.753261973;-927512.6532726374;3318722.9064604654;-3469.475785995341;2130.4538093787983;6578.085450093533;5722486.820475587;-927512.0762815069;3318724.6980623584;-3469.6789060073793;2130.579452789865;6578.475582606539;2.1006776407900456;0.4574356607651043;0.0
4.49;5722453.058121481;-927491.3486725261;3318788.687093059;-3469.5523124152446;2130.4662128343966;6578.041068474817;5722452.123303894;-927490.7704249616;3318790.482596277;-3469.75543241442;2130.591856237678;6578.431200964055;2.105251997202461;0.45743563264408665;0.0
4.5;5722418.362215727;-927470.0439483816;3318854.4672818324;-3469.6288383711258;2130.478616005081;6577.996685976444;5722417.42536694;-927469.4644443832;3318856.266686375;-3469.831958357409;2130.6042594005603;6578.386818441864;2.109826353169356;0.45743560446298676;0.0
4.51;5722383.665544715;-927448.7391002069;3318920.247026776;-3469.7053638629736;2130.491018890851;6577.952302598422;5722382.7266647285;-927448.1583397745;3318922.050332643;-3469.9084838363356;2130.616662278511;6578.342435039973;2.1144007091682266;0.45743557622000347;0.0
4.5200000000000005;5722348.968108451;-927427.4341280047;3318986.026327881;-3469.781888890778;2130.503421491705;6577.907918340756;5722348.027197265;-927426.8521111385;3318987.8335350724;-3469.9850088511907;2130.6290648715276;6578.298050758385;2.118975064705998;0.45743554791541574;0.0
4.53;5722314.269906938;-927406.129031778;3319051.8051851396;-3469.8584134545285;2130.51582380764;6577.863533203452;5722313.326964553;-927405.545758478;3319053.6162936552;-3470.061533401963;2130.6414671796097;6578.253665597109;2.123549419830224;0.45743551955029693;0.0
4.54;5722279.5709401835;-927384.8238115296;3319117.5835985425;-3469.934937554215;2130.5282258386555;6577.819147186516;5722278.625966598;-927384.2392817959;3319119.3986083814;-3470.138057488642;2130.6538692027543;6578.20927955615;2.1281237749552693;0.45743549112451926;0.0
4.55;5722244.871208189;-927363.5184672622;3319183.3615680803;-3470.0114611898275;2130.5406275847495;6577.774760289954;5722243.924203405;-927362.9326810949;3319185.1804792434;-3470.2145811112186;2130.66627094096;6578.164892635514;2.1326981300475194;0.45743546263648627;0.0
4.5600000000000005;5722210.17071096;-927342.2129989788;3319249.139093745;-3470.087984361355;2130.55302904592;6577.730372513773;5722209.221674978;-927341.625956378;3319250.9619062315;-3470.291104269681;2130.6786723942264;6578.120504835206;2.137272484313499;0.4574354340873935;0.0
4.57;5722175.469448503;-927320.9074066823;3319314.916175528;-3470.1645070687878;2130.565430222166;6577.685983857977;5722174.518381321;-927320.319107648;3319316.7428893372;-3470.36762696402;2130.69107356255;6578.076116155234;2.1418468385639;0.4574354054782477;0.0
4.58;5722140.767420821;-927299.6016903754;3319380.6928134193;-3470.2410293121147;2130.577831113485;6577.641594322573;5722139.81432244;-927299.0121349077;3319382.5234285514;-3470.4441491942243;2130.7034744459306;6578.031726595602;2.146421192400755;0.45743537680746826;0.0
4.59;5722106.064627918;-927278.2958500609;3319446.4690074115;-3470.3175510913265;2130.590231719876;6577.597203907568;5722105.109498339;-927277.70503816;3319448.303523866;-3470.5206709602844;2130.7158750443655;6577.987336156317;2.150995545776511;0.45743534807468045;0.0
4.6000000000000005;5722071.3610698;-927256.9898857418;3319512.2447574944;-3470.394072406412;2130.6026320413375;6577.552812612966;5722070.403909022;-927256.3978174077;3319514.0831752717;-3470.5971922621898;2130.7282753578534;6577.942944837385;2.1555698995494152;0.4574353192819645;0.0
4.61;5722036.656746472;-927235.683797421;3319578.0200636606;-3470.470593257361;2130.615032077867;6577.508420438775;5722035.697554495;-927235.0904726537;3319579.86238276;-3470.67371309993;2130.740675386393;6577.898552638811;2.1601442525280237;0.4574352904268393;0.0
4.62;5722001.951657937;-927214.3775851013;3319643.7949259006;-3470.547113644164;2130.627431829463;6577.464027384999;5722000.990434761;-927213.783003901;3319645.641146322;-3470.7502334734945;2130.753075129982;6577.854159560603;2.164718605442681;0.45743526151138203;0.0
4.63;5721967.245804201;-927193.0712487854;3319709.5693442053;-3470.6236335668095;2130.6398312961246;6577.4196334516455;5721966.282549827;-927192.4754111521;3319711.419465948;-3470.826753382873;2130.765474588619;6577.809765602766;2.169292957546645;0.457435232534817;0.0
4.64;5721932.539185267;-927171.7647884763;3319775.3433185667;-3470.700153025288;2130.6522304778496;6577.3752386387205;5721931.573899696;-927171.1676944102;3319777.1973416307;-3470.903272828056;2130.7778737623025;6577.765370765305;2.1738673096186334;0.45743520349689737;0.0
4.65;5721897.831801142;-927150.4582041767;3319841.1168489754;-3470.7766720195887;2130.664629374636;6577.330842946229;5721896.864484372;-927149.8598536778;3319842.9747733604;-3470.979791809032;2130.7902726510306;6577.720975048227;2.178441661707019;0.45743517439787;0.0
4.66;5721863.123651829;-927129.1514958898;3319906.8899354227;-3470.8531905497016;2130.6770279864827;6577.286446374177;5721862.154303861;-927128.5518889581;3319908.7517611287;-3471.0563103257914;2130.8026712548017;6577.676578451538;2.1830160133498837;0.45743514523785983;0.0
4.67;5721828.414737333;-927107.844663618;3319972.6625778996;-3470.929708615616;2130.6894263133877;6577.2420489225715;5721827.443358167;-927107.2438002537;3319974.5283049266;-3471.132828378323;2130.815069573614;6577.6321809752435;2.187590364960773;0.45743511601596626;0.0
4.68;5721793.705057657;-927086.5377073644;3320038.434776398;-3471.006226217322;2130.70182435535;6577.197650591418;5721792.731647295;-927085.9355875675;3320040.3044047453;-3471.209345966618;2130.8274676074657;6577.58778261935;2.192164715760969;0.4574350867332439;0.0
4.69;5721758.994612809;-927065.2306271319;3320104.2065309086;-3471.0827433548093;2130.7142221123663;6577.153251380722;5721758.019171249;-927064.6272509025;3320106.080060576;-3471.2858630906653;2130.839865356356;6577.543383383863;2.196739066545587;0.4574350573897885;0.0
4.7;5721724.283402792;-927043.9234229231;3320169.977841423;-3471.159260028067;2130.726619584437;6577.108851290491;5721723.305930034;-927043.3187902614;3320171.85527241;-3471.362379750454;2130.8522628202822;6577.498983268789;2.2013134168691053;0.45743502798432484;0.0
4.71;5721689.571427611;-927022.6160947412;3320235.7487079315;-3471.2357762370852;2130.7390167715585;6577.0644503207295;5721688.591923656;-927022.0102056471;3320237.6300402386;-3471.4388959459743;2130.864659999243;6577.454582274134;2.205887767208202;0.4574349985180803;0.0
4.72;5721654.858687269;-927001.3086425887;3320301.5191304265;-3471.312291981854;2130.7514136737304;6577.020048471443;5721653.877152117;-927000.7014970623;3320303.4043640527;-3471.515411677216;2130.877056893237;6577.410180399904;2.2104621167210277;0.45743496899150365;0.0
4.73;5721620.145181772;-926980.0010664685;3320367.289108898;-3471.388807262362;2130.763810290951;6576.975645742639;5721619.161615424;-926979.3926645102;3320369.1782438434;-3471.591926944169;2130.889453502262;6577.365777646104;2.215036466169902;0.4574349394032456;0.0
4.74;5721585.430911126;-926958.6933663838;3320433.0586433383;-3471.4653220786;2130.7762066232176;6576.931242134324;5721584.44531358;-926958.0837079933;3320434.9516796027;-3471.668441746822;2130.9018498263167;6577.321374012741;2.2196108156507517;0.4574349097533539;0.0
4.75;5721550.715875332;-926937.3855423371;3320498.827733738;-3471.541836430557;2130.7886026705296;6576.886837646502;5721549.72824659;-926936.7746275145;3320500.724671321;-3471.744956085165;2130.9142458653996;6577.276969499821;2.2241851647024777;0.4574348800423545;0.0
4.76;5721516.000074398;-926916.0775943313;3320564.596380088;-3471.618350318223;2130.800998432885;6576.842432279179;5721515.01041446;-926915.4654230769;3320566.4972189898;-3471.8214699591886;2130.9266416195082;6577.232564107349;2.2287595133086833;0.45743485027110004;0.0
4.7700000000000005;5721481.283508328;-926894.7695223694;3320630.3645823803;-3471.694863741587;2130.8133939102822;6576.798026032363;5721480.291817193;-926894.1560946831;3320632.2693226;-3471.897983368882;2130.9390370886417;6577.188157835332;2.23333386189931;0.4574348204375134;0.0
4.78;5721446.566177125;-926873.4613264541;3320696.132340606;-3471.7713767006394;2130.825789102719;6576.753618906058;5721445.572454794;-926872.8466423361;3320698.0409821435;-3471.974496314234;2130.9514322727982;6577.1437506837765;2.2379082096472684;0.45743479054371955;0.0
4.79;5721411.848080795;-926852.1530065882;3320761.899654756;-3471.84788919537;2130.8381840101943;6576.7092109002715;5721410.852327268;-926851.5370660386;3320763.8121976107;-3472.0510087952352;2130.963827171976;6577.0993426526875;2.2424825574116243;0.4574347605889429;0.0
4.8;5721377.129219343;-926830.8445627748;3320827.666524821;-3471.924401225768;2130.8505786327064;6576.664802015009;5721376.131434619;-926830.2273657935;3320829.5829689936;-3472.127520811875;2130.9762217861735;6577.054933742071;2.247056905127607;0.4574347305722829;0.0
4.8100000000000005;5721342.409592772;-926809.5359950166;3320893.432950793;-3472.0009127918233;2130.8629729702534;6576.620392250276;5721341.409776853;-926808.9175416038;3320895.3532962827;-3472.204032364143;2130.9886161153886;6577.010523951933;2.2516312520328965;0.45743470049394136;0.0
4.82;5721307.689201089;-926788.2273033164;3320959.198932663;-3472.0774238935255;2130.875367022834;6576.575981606079;5721306.687353974;-926787.6075934722;3320961.1231794697;-3472.280543452029;2131.00101015962;6576.96611328228;2.2562055988906318;0.45743467035604346;0.0
4.83;5721272.968044296;-926766.918487677;3321024.9644704224;-3472.1539345308643;2130.8877607904456;6576.531570082424;5721271.964165986;-926766.2975214015;3321026.8926185453;-3472.357054075523;2131.013403918866;6576.9217017331175;2.2607799453512194;0.45743464015593827;0.0
4.84;5721238.246122399;-926745.6095481014;3321090.729564062;-3472.230444703829;2130.9001542730875;6576.487157679317;5721237.240212894;-926744.9873253948;3321092.6616135016;-3472.433564234614;2131.025797393125;6576.877289304452;2.265354291763434;0.4574346098946004;0.0
4.8500000000000005;5721203.523435404;-926724.3004845926;3321156.4942135727;-3472.30695441241;2130.912547470758;6576.442744396763;5721202.515494702;-926723.6770054547;3321158.430164329;-3472.5100739292925;2131.0381905823947;6576.832875996289;2.269928638192046;0.4574345795723567;0.0
4.86;5721168.799983312;-926702.991297153;3321222.2584189465;-3472.3834636565966;2130.9249403834547;6576.39833023477;5721167.790011417;-926702.3665615841;3321224.1982710185;-3472.5865831595474;2131.0505834866744;6576.788461808635;2.2745029833644446;0.4574345491892552;0.0
4.87;5721134.075766131;-926681.6819857858;3321288.0221801745;-3472.4599724363784;2130.9373330111766;6576.353915193342;5721133.063763041;-926681.0559937858;3321289.965933562;-3472.6630919253685;2131.0629761059618;6576.7440467414945;2.279077328521264;0.4574345187441453;0.0
4.88;5721099.350783865;-926660.3725504938;3321353.7854972477;-3472.5364807517453;2130.9497253539216;6576.3094992724855;5721098.33674958;-926659.745302063;3321355.7331519504;-3472.7396002267456;2131.0753684402553;6576.699630794876;2.283651673646108;0.4574344882388283;0.0
4.89;5721064.625036518;-926639.0629912796;3321419.5483701574;-3472.612988602687;2130.9621174116883;6576.265082472207;5721063.608971038;-926638.434486418;3321421.499926175;-3472.8161080636687;2131.0877604895536;6576.655213968783;2.288226018341829;0.45743445767195473;0.0
4.9;5721029.898524095;-926617.7533081465;3321485.310798894;-3472.689495989193;2130.974509184475;6576.220664792512;5721028.88042742;-926617.1235468541;3321487.2662562267;-3472.892615436127;2131.1001522538545;6576.610796263223;2.292800363037549;0.4574344270438485;0.0
4.91;5720995.1712466;-926596.4435010969;3321551.07278345;-3472.766002911253;2130.98690067228;6576.176246233407;5720994.151118731;-926595.8124833739;3321553.032142097;-3472.9691223441105;2131.1125437331566;6576.566377678202;2.297374706890601;0.45743439635475946;0.0
4.92;5720960.443204038;-926575.1335701339;3321616.834323816;-3472.8425093688566;2130.9992918751013;6576.131826794898;5720959.421044975;-926574.5012959804;3321618.7975837775;-3473.0456287876086;2131.1249349274585;6576.521958213726;2.301949050711677;0.45743436560501444;0.0
4.93;5720925.714396414;-926553.8235152604;3321682.595419983;-3472.9190153619934;2131.011682792938;6576.087406476991;5720924.690206157;-926553.1899846763;3321684.5625812584;-3473.122134766611;2131.137325836758;6576.4775378698005;2.3065233941356054;0.4574343347932611;0.0
4.94;5720890.984823733;-926532.5133364791;3321748.3560719425;-3472.9955208906536;2131.0240734257877;6576.0429852796915;5720889.958602281;-926531.8785494646;3321750.327134532;-3473.1986402811076;2131.1497164610537;6576.433116646431;2.311097737527558;0.4574343039204001;0.0
4.95;5720856.254485998;-926511.2030337928;3321814.116279686;-3473.0720259548266;2131.036463773649;6575.998563203006;5720855.226233353;-926510.566990348;3321816.0912435884;-3473.275145331088;2131.1621068003437;6576.388694543624;2.315672080093239;0.4574342729865562;0.0
4.96;5720821.523383215;-926489.8926072045;3321879.8760432038;-3473.1485305545016;2131.0488538365203;6575.95414024694;5720820.493099376;-926489.2553073296;3321881.85490842;-3473.351649916542;2131.174496854627;6576.344271561386;2.3202464230240922;0.4574342419912328;0.0
4.97;5720786.7915153885;-926468.582056717;3321945.6353624878;-3473.225034689669;2131.0612436143997;6575.9097164115;5720785.759200356;-926467.9435004119;3321947.618129017;-3473.428154037459;2131.186886623901;6576.299847699724;2.3248207651442527;0.4574342109355003;0.0
4.98;5720752.058882522;-926447.2713823332;3322011.394237529;-3473.3015383603183;2131.0736331072853;6575.865291696691;5720751.024536297;-926446.631569598;3322013.3809053707;-3473.504657693829;2131.1992761081647;6576.255422958641;2.329395106867265;0.457434179818785;0.0
4.99;5720717.325484622;-926425.9605840559;3322077.1526683187;-3473.3780415664387;2131.0860223151763;6575.820866102521;5720716.2891072035;-926425.3195148907;3322079.143237473;-3473.581160885641;2131.211665307416;6576.210997338145;2.3339694485263265;0.45743414863948767;0.0
5.0;5720682.591321693;-926404.6496618879;3322142.910654848;-3473.4545443080206;2131.0984112380706;6575.776439628993;5720681.552913081;-926404.0073362928;3322144.905125315;-3473.6576636128852;2131.2240542216537;6576.166570838242;2.3385437901853874;0.4574341174005569;0.0
